,Anchors,Precisions,Classes,Predicted Sales,Sales,Dates
370,"['Assortment <= 1.00', 'Promo <= 0.00', '870.00 < CompetitionDistance <= 1700.00', '36.00 < CompetitionOpen <= 70.00', '48.00 < PromoOpen <= 24178.00', 'Month <= 5.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Promo2SinceYear <= 0.00', '5.00 < DayOfWeek <= 6.00', 'Promo2SinceWeek <= 0.00']",0.7111940298507463,3.0,4916.868,5996.0,2014-05-10
371,"['6.00 < CompetitionOpenSinceMonth <= 9.00', '2.00 < DayOfWeek <= 6.00', '0.00 < Promo <= 1.00', 'Assortment <= 1.00', '870.00 < CompetitionDistance <= 1700.00', '3.00 < Month <= 6.00', 'CompetitionOpen > 36.00', 'Promo2SinceYear <= 2011.00', '29.00 < PromoOpen <= 24178.00']",0.6757699012202208,4.0,6440.8726,5237.0,2014-05-09
372,"['870.00 < CompetitionDistance <= 1700.00', '2.00 < DayOfWeek <= 4.00', 'Promo > 0.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '3.00 < Month <= 5.00', 'Promo2SinceYear <= 2011.00', '36.00 < CompetitionOpen <= 24171.00', '29.00 < PromoOpen <= 24178.00']",0.6754643206256109,4.0,6385.0933,5222.0,2014-05-08
373,"['3.00 < CompetitionOpenSinceMonth <= 9.00', '2.00 < DayOfWeek <= 3.00', 'Promo2SinceYear <= 0.00', 'Promo > 0.00', 'Assortment <= 1.00', '870.00 < CompetitionDistance <= 1700.00', '36.00 < CompetitionOpen <= 24171.00', '2.00 < Month <= 5.00', '10.50 < PromoOpen <= 24178.00']",0.6774924471299094,4.0,6432.701,5075.0,2014-05-07
374,"['870.00 < CompetitionDistance <= 1700.00', '1.00 < DayOfWeek <= 2.00', '0.00 < Promo <= 1.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Month <= 6.00', '36.00 < CompetitionOpen <= 24171.00', '10.50 < PromoOpen <= 24178.00', 'Promo2SinceYear <= 2013.00', 'Promo2SinceWeek <= 35.00']",0.6798069187449718,4.0,6779.408,5055.0,2014-05-06
375,"['0.00 < Promo <= 1.00', '870.00 < CompetitionDistance <= 1700.00', '24160.25 < PromoOpen <= 24178.00', 'DayOfWeek <= 1.00', '3.00 < Month <= 5.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '36.00 < CompetitionOpen <= 24171.00', 'Assortment <= 1.00']",0.7589285714285714,5.0,8137.0654,5325.0,2014-05-05
376,"['870.00 < CompetitionDistance <= 1700.00', 'Promo <= 0.00', 'Assortment <= 1.00', 'Promo2SinceYear <= 0.00', '48.00 < PromoOpen <= 24178.00', '2.00 < Month <= 5.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '36.00 < CompetitionOpen <= 70.00', '5.00 < DayOfWeek <= 6.00', 'Promo2SinceWeek <= 0.00']",0.731750219876869,3.0,4968.5073,5498.0,2014-05-03
377,"['PromoOpen > 24160.25', '0.00 < Promo <= 1.00', '870.00 < CompetitionDistance <= 10690.00', '4.00 < DayOfWeek <= 5.00', '3.00 < Month <= 6.00', 'CompetitionOpenSinceMonth <= 10.00', 'CompetitionOpen > 9.00']",0.5818275684047496,5.0,8071.9404,6790.0,2014-05-02
378,"['24168.75 < PromoOpen <= 24178.00', '0.00 < Promo <= 1.00', 'CompetitionDistance > 870.00', '1.00 < DayOfWeek <= 3.00', 'CompetitionOpen > 36.00', 'CompetitionOpenSinceMonth <= 9.00', 'Month <= 6.00', 'Assortment <= 3.00']",0.5741444866920152,5.0,7506.0747,5870.0,2014-04-30
379,"['24168.75 < PromoOpen <= 24178.00', '0.00 < Promo <= 1.00', '870.00 < CompetitionDistance <= 10690.00', '1.00 < DayOfWeek <= 2.00', '2.00 < Month <= 6.00', 'CompetitionOpen > 36.00', 'CompetitionOpenSinceMonth <= 10.00']",0.6206896551724138,5.0,7135.735,5923.0,2014-04-29
380,"['24160.25 < PromoOpen <= 24178.00', 'Promo > 0.00', '870.00 < CompetitionDistance <= 1700.00', '2.00 < Month <= 5.00', 'DayOfWeek <= 1.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'CompetitionOpen > 36.00']",0.7515400410677618,5.0,8234.022,5488.0,2014-04-28
381,"['Assortment <= 1.00', 'Promo <= 0.00', '870.00 < CompetitionDistance <= 1700.00', '24168.75 < PromoOpen <= 24178.00', '36.00 < CompetitionOpen <= 70.00', 'Month <= 5.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '5.00 < DayOfWeek <= 6.00', 'Promo2SinceYear <= 0.00', 'Promo2SinceWeek <= 0.00']",0.6505944517833554,3.0,4639.752,3989.0,2014-04-26
382,"['Promo <= 0.00', '870.00 < CompetitionDistance <= 1700.00', 'Assortment <= 1.00', '29.00 < PromoOpen <= 24178.00', 'Month <= 5.00', '4.00 < DayOfWeek <= 5.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '36.00 < CompetitionOpen <= 70.00', 'Promo2SinceYear <= 2013.00']",0.6544467073998642,3.0,5011.3877,3710.0,2014-04-25
383,"['Assortment <= 1.00', 'Promo <= 0.00', '3.00 < DayOfWeek <= 4.00', '3.00 < Month <= 6.00', '48.00 < PromoOpen <= 24178.00', '36.00 < CompetitionOpen <= 70.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '870.00 < CompetitionDistance <= 1700.00', 'Promo2SinceYear <= 2013.00']",0.723338485316847,3.0,4921.33,3376.0,2014-04-24
384,"['870.00 < CompetitionDistance <= 2960.00', 'Promo <= 0.00', 'Month <= 5.00', 'DayOfWeek <= 4.00', '24168.75 < PromoOpen <= 24178.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '9.00 < CompetitionOpen <= 70.00']",0.6528685548293391,3.0,4931.433,3482.0,2014-04-23
385,"['Promo <= 0.00', '870.00 < CompetitionDistance <= 10690.00', '1.00 < DayOfWeek <= 2.00', '29.00 < PromoOpen <= 24178.00', '3.00 < Month <= 5.00', 'Assortment <= 1.00', 'Promo2SinceYear <= 2009.00', '36.00 < CompetitionOpen <= 107.00', '6.00 < CompetitionOpenSinceMonth <= 9.00']",0.6463335496430889,3.0,5464.77,4133.0,2014-04-22
386,"['Promo <= 0.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Assortment <= 1.00', '48.00 < PromoOpen <= 24178.00', '870.00 < CompetitionDistance <= 1700.00', 'Month <= 5.00', '36.00 < CompetitionOpen <= 70.00', '5.00 < DayOfWeek <= 6.00', 'Promo2SinceYear <= 0.00', 'Promo2SinceWeek <= 0.00']",0.7353711790393013,3.0,5500.3306,5871.0,2014-04-19
387,"['0.00 < Promo <= 1.00', 'CompetitionDistance > 870.00', 'Promo2SinceYear <= 0.00', '1.00 < DayOfWeek <= 5.00', '48.00 < PromoOpen <= 24178.00', 'CompetitionOpen > 36.00', 'CompetitionOpenSinceMonth <= 10.00', '3.00 < Month <= 8.00', 'Assortment <= 3.00']",0.5650969529085873,5.0,7505.946,6160.0,2014-04-17
388,"['Promo > 0.00', '870.00 < CompetitionDistance <= 10690.00', 'PromoOpen > 24168.75', '1.00 < DayOfWeek <= 3.00', '3.00 < Month <= 8.00', 'CompetitionOpenSinceMonth <= 10.00', 'CompetitionOpen > 36.00']",0.5879396984924623,5.0,7519.3096,6381.0,2014-04-16
389,"['24168.75 < PromoOpen <= 24178.00', '0.00 < Promo <= 1.00', '870.00 < CompetitionDistance <= 10690.00', '1.00 < DayOfWeek <= 2.00', 'Month <= 8.00', 'CompetitionOpen > 36.00', 'CompetitionOpenSinceMonth <= 9.00']",0.6204002582311169,5.0,7632.822,6196.0,2014-04-15
390,"['PromoOpen > 24168.75', 'Promo > 0.00', '870.00 < CompetitionDistance <= 1700.00', '36.00 < CompetitionOpen <= 24158.00', 'Month <= 5.00', 'DayOfWeek <= 1.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00']",0.7651331719128329,5.0,8488.336,6803.0,2014-04-14
391,"['Assortment <= 1.00', 'Promo <= 0.00', '870.00 < CompetitionDistance <= 1700.00', '29.00 < PromoOpen <= 24178.00', '36.00 < CompetitionOpen <= 70.00', '2.00 < Month <= 5.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Promo2SinceYear <= 0.00', '5.00 < DayOfWeek <= 6.00', 'Promo2SinceWeek <= 0.00']",0.7055593685655457,3.0,4711.4355,4435.0,2014-04-12
392,"['Promo <= 0.00', '48.00 < PromoOpen <= 24178.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '36.00 < CompetitionOpen <= 70.00', '2.00 < DayOfWeek <= 5.00', 'Month <= 6.00', '870.00 < CompetitionDistance <= 1700.00']",0.6815980629539952,3.0,5198.354,3733.0,2014-04-11
393,"['870.00 < CompetitionDistance <= 10690.00', 'Promo <= 0.00', '3.00 < DayOfWeek <= 4.00', '48.00 < PromoOpen <= 24178.00', '36.00 < CompetitionOpen <= 70.00', 'Promo2SinceWeek <= 0.00', '2.00 < Month <= 5.00', 'Promo2SinceYear <= 2011.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00']",0.6883954154727794,3.0,4970.1377,3948.0,2014-04-10
394,"['Promo <= 0.00', 'Promo2SinceYear <= 0.00', '1.00 < DayOfWeek <= 3.00', '870.00 < CompetitionDistance <= 1700.00', 'Month <= 5.00', '29.00 < PromoOpen <= 24178.00', '36.00 < CompetitionOpen <= 70.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00']",0.6882539682539682,3.0,4978.541,3919.0,2014-04-09
395,"['870.00 < CompetitionDistance <= 1700.00', 'Promo <= 0.00', '1.00 < DayOfWeek <= 2.00', 'Month <= 5.00', '48.00 < PromoOpen <= 24178.00', '36.00 < CompetitionOpen <= 70.00', 'Promo2SinceYear <= 0.00', 'Promo2SinceWeek <= 0.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00']",0.6289140572951366,3.0,5168.9,3990.0,2014-04-08
396,"['Promo <= 0.00', '870.00 < CompetitionDistance <= 1700.00', 'DayOfWeek <= 1.00', '10.50 < PromoOpen <= 24178.00', '36.00 < CompetitionOpen <= 70.00', 'Month <= 5.00', 'Promo2SinceYear <= 2009.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Assortment <= 1.00']",0.6813996316758748,3.0,5402.787,3751.0,2014-04-07
397,"['Promo <= 0.00', 'Assortment <= 1.00', '36.00 < CompetitionOpen <= 70.00', 'Month <= 5.00', '48.00 < PromoOpen <= 24178.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '870.00 < CompetitionDistance <= 1700.00', '5.00 < DayOfWeek <= 6.00', 'Promo2SinceYear <= 0.00', 'Promo2SinceWeek <= 0.00']",0.7150749802683505,3.0,4690.038,4599.0,2014-04-05
398,"['870.00 < CompetitionDistance <= 1700.00', '2.00 < DayOfWeek <= 5.00', '0.00 < Promo <= 1.00', 'Assortment <= 1.00', '29.00 < PromoOpen <= 24178.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '36.00 < CompetitionOpen <= 24171.00', '3.00 < Month <= 6.00']",0.6776532630191167,4.0,6310.874,4738.0,2014-04-04
399,"['870.00 < CompetitionDistance <= 1700.00', '3.00 < DayOfWeek <= 6.00', '0.00 < Promo <= 1.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '3.00 < Month <= 6.00', 'CompetitionOpen > 36.00', 'Promo2SinceYear <= 2009.00', '10.50 < PromoOpen <= 24178.00']",0.6901041666666666,4.0,6346.095,4556.0,2014-04-03
400,"['870.00 < CompetitionDistance <= 1700.00', '2.00 < DayOfWeek <= 5.00', '0.00 < Promo <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Assortment <= 1.00', '2.00 < Month <= 8.00', '36.00 < CompetitionOpen <= 70.00', 'Promo2SinceYear <= 2009.00', '10.50 < PromoOpen <= 24178.00']",0.6591676040494938,4.0,6405.0884,4834.0,2014-04-02
401,"['870.00 < CompetitionDistance <= 1700.00', 'Promo > 0.00', 'Assortment <= 1.00', '1.00 < DayOfWeek <= 2.00', 'Month <= 8.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'CompetitionOpen > 36.00', '10.50 < PromoOpen <= 24178.00', 'Promo2SinceWeek <= 35.00', 'Promo2SinceYear <= 2013.00']",0.6882312456985548,4.0,6983.2227,5407.0,2014-04-01
402,"['PromoOpen > 24160.25', '0.00 < Promo <= 1.00', '870.00 < CompetitionDistance <= 1700.00', 'DayOfWeek <= 1.00', '2.00 < Month <= 3.00', '36.00 < CompetitionOpen <= 107.00', '6.00 < CompetitionOpenSinceMonth <= 10.00', 'Assortment <= 1.00', 'Promo2SinceWeek <= 35.00', 'Promo2SinceYear <= 2013.00']",0.7817164179104478,5.0,8287.813,6008.0,2014-03-31
403,"['Promo <= 0.00', '870.00 < CompetitionDistance <= 1700.00', '2.00 < Month <= 3.00', '48.00 < PromoOpen <= 24178.00', 'Assortment <= 1.00', 'Promo2SinceYear <= 0.00', '36.00 < CompetitionOpen <= 70.00', '6.00 < CompetitionOpenSinceMonth <= 10.00', '5.00 < DayOfWeek <= 6.00', 'Promo2SinceWeek <= 0.00']",0.7472924187725631,3.0,4642.568,4583.0,2014-03-29
404,"['Assortment <= 1.00', 'Promo <= 0.00', 'Month <= 3.00', '29.00 < PromoOpen <= 24178.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '4.00 < DayOfWeek <= 5.00', '870.00 < CompetitionDistance <= 1700.00', 'CompetitionOpen > 36.00', 'Promo2SinceWeek <= 35.00']",0.7173462335867312,3.0,5149.231,3987.0,2014-03-28
405,"['870.00 < CompetitionDistance <= 1700.00', 'Promo <= 0.00', '3.00 < DayOfWeek <= 4.00', '2.00 < Month <= 3.00', '24168.75 < PromoOpen <= 24178.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Promo2SinceYear <= 2013.00', '9.00 < CompetitionOpen <= 70.00']",0.7016185784658691,3.0,4757.5493,3847.0,2014-03-27
406,"['870.00 < CompetitionDistance <= 1700.00', 'Promo <= 0.00', '2.00 < DayOfWeek <= 3.00', '48.00 < PromoOpen <= 24178.00', 'Promo2SinceYear <= 0.00', 'Month <= 3.00', '36.00 < CompetitionOpen <= 70.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Promo2SinceWeek <= 0.00', 'Assortment <= 1.00']",0.6597617814603832,3.0,4760.5815,3225.0,2014-03-26
407,"['870.00 < CompetitionDistance <= 1700.00', 'Promo <= 0.00', '1.00 < DayOfWeek <= 2.00', '29.00 < PromoOpen <= 24178.00', '2.00 < Month <= 3.00', '36.00 < CompetitionOpen <= 70.00', 'Promo2SinceYear <= 0.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Assortment <= 1.00', 'Promo2SinceWeek <= 35.00']",0.7735849056603774,3.0,4794.2534,3136.0,2014-03-25
408,"['870.00 < CompetitionDistance <= 1700.00', 'Promo <= 0.00', 'DayOfWeek <= 1.00', 'Month <= 3.00', '48.00 < PromoOpen <= 24178.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '36.00 < CompetitionOpen <= 70.00', 'Promo2SinceWeek <= 0.00', 'Promo2SinceYear <= 0.00', 'Assortment <= 1.00']",0.6603028308097433,3.0,5228.425,3850.0,2014-03-24
409,"['870.00 < CompetitionDistance <= 1700.00', 'Promo <= 0.00', 'Assortment <= 1.00', '29.00 < PromoOpen <= 24178.00', '2.00 < Month <= 3.00', 'Promo2SinceWeek <= 0.00', '5.00 < DayOfWeek <= 6.00', 'Promo2SinceYear <= 2009.00', '36.00 < CompetitionOpen <= 70.00', '6.00 < CompetitionOpenSinceMonth <= 9.00']",0.7046511627906977,3.0,4641.235,5241.0,2014-03-22
410,"['870.00 < CompetitionDistance <= 1700.00', '4.00 < DayOfWeek <= 5.00', '2.00 < Month <= 3.00', 'Promo > 0.00', '29.00 < PromoOpen <= 24178.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '36.00 < CompetitionOpen <= 107.00']",0.7109170305676856,4.0,5940.015,4510.0,2014-03-21
411,"['870.00 < CompetitionDistance <= 1700.00', '3.00 < DayOfWeek <= 4.00', '0.00 < Promo <= 1.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '2.00 < Month <= 3.00', '36.00 < CompetitionOpen <= 24171.00', 'Promo2SinceYear <= 2009.00', '24160.25 < PromoOpen <= 24178.00']",0.6681114551083591,4.0,5849.2305,4023.0,2014-03-20
412,"['870.00 < CompetitionDistance <= 1700.00', 'Promo > 0.00', '2.00 < DayOfWeek <= 4.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Assortment <= 1.00', '2.00 < Month <= 5.00', 'CompetitionOpen > 36.00', 'Promo2SinceYear <= 2011.00', '10.50 < PromoOpen <= 24178.00']",0.6931677018633541,4.0,6119.193,4036.0,2014-03-19
413,"['870.00 < CompetitionDistance <= 1700.00', '1.00 < DayOfWeek <= 2.00', '0.00 < Promo <= 1.00', 'Assortment <= 1.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Month <= 3.00', 'CompetitionOpen > 36.00', '29.00 < PromoOpen <= 24178.00', 'Promo2SinceWeek <= 35.00', 'Promo2SinceYear <= 2013.00']",0.7038777908343126,4.0,6701.411,5200.0,2014-03-18
414,"['PromoOpen > 24168.75', '0.00 < Promo <= 1.00', '870.00 < CompetitionDistance <= 1700.00', '2.00 < Month <= 3.00', 'Promo2SinceYear <= 0.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', '36.00 < CompetitionOpen <= 24171.00', 'DayOfWeek <= 1.00', 'Promo2SinceWeek <= 0.00', 'Assortment <= 1.00']",0.7678899082568807,5.0,7705.3984,5563.0,2014-03-17
415,"['Promo <= 0.00', '870.00 < CompetitionDistance <= 1700.00', '48.00 < PromoOpen <= 24178.00', '2.00 < Month <= 3.00', '36.00 < CompetitionOpen <= 70.00', '6.00 < CompetitionOpenSinceMonth <= 9.00', 'Promo2SinceYear <= 0.00', '5.00 < DayOfWeek <= 6.00', 'Assortment <= 1.00', 'Promo2SinceWeek <= 0.00']",0.7347107438016529,3.0,4662.4854,5042.0,2014-03-15
